C689278,FR0087,0,50000,22062021 10130500,PT. MANDIRI SEKURITAS,PT. BANK MANDIRI (PERSERO)  TBK,CR-SC-BANK MANDIRI SUB REGISTRY - INVESTOR-Mandiri Sekuritas,BMRIINVT-DEPO,null,OR,26404,26848168088,611595852
C689483,FR0087,0,50000,22062021 10284800,PT. BANK DANAMON INDONESIA  TBK,PT. BANK DANAMON INDONESIA  TBK,CR-IB-PT. BANK DANAMON INDONESIA  TBK-00,BDINDEPO,null,OR,26404,26848168088,611595852
C689502,FR0087,0,100000,22062021 10293400,PT. BANK DANAMON INDONESIA  TBK,PT. BANK DANAMON INDONESIA  TBK,CR-IB-PT. BANK DANAMON INDONESIA  TBK-00,BDINDEPO,null,OR,52808,53696336176,1223191704
C689653,FR0087,0,20000,22062021 10362600,PT. TRIMEGAH SEKURITAS INDONESIA,PT. BANK MANDIRI (PERSERO)  TBK,CR-SC-BANK MANDIRI SUB REGISTRY - INVESTOR-Trimegah,BMRIINVT-DEPO,null,OR,10562,10739673964,244647606
C689666,FR0087,0,100000,22062021 10370100,PT. MANDIRI SEKURITAS,PT. BANK MANDIRI (PERSERO)  TBK,CR-SC-BANK MANDIRI SUB REGISTRY - INVESTOR-Mandiri Sekuritas,BMRIINVT-DEPO,null,OR,52808,53696336176,1223191704
C689712,FR0087,0,3000,22062021 10402200,PT. MANDIRI SEKURITAS,PT. BANK MANDIRI (PERSERO)  TBK,CR-SC-BANK MANDIRI SUB REGISTRY - INVESTOR-Mandiri Sekuritas,BMRIINVT-DEPO,null,OR,1584,1610646048,36690192
C689811,FR0087,0,50000,22062021 10543600,BRI DANAREKSA SEKURITAS,PT BANK CIMB NIAGA TBK,CN-SC-CUSTODIAN SERVICES BANKNIAGA - INVESTOR-Danareksa Seku,BNIAINVT-DEPO,null,OR,26404,26848168088,611595852
C689430,FR0087,0,50000,22062021 10260200,PT. BANK RAKYAT INDONESIA (PERSE,PT. BANK RAKYAT INDONESIA (PERSE,CR-IB-PT. BANK RAKYAT INDONESIA (PERSERO)  TBK-00,BRINDEPO,null,OR,26404,26848168088,611595852
C689441,FR0087,0,100000,22062021 10264200,PT. BANK DANAMON INDONESIA  TBK,PT. BANK DANAMON INDONESIA  TBK,CR-IB-PT. BANK DANAMON INDONESIA  TBK-00,BDINDEPO,null,OR,52808,53696336176,1223191704
C689063,FR0087,6.64,50000,22062021 09401800,PT BANK OCBC NISP  TBK,PT BANK OCBC NISP  TBK,CR-IB-PT BANK OCBC NISP  TBK-00,NISPDEPO,null,OR,0,0,0
C689089,FR0087,6.64,5000,22062021 09451300,PT. BANK CENTRAL ASIA  TBK,PT. BANK CENTRAL ASIA  TBK,CR-IB-PT. BANK CENTRAL ASIA TBK-NOBU,CENADEPO,null,OR,0,0,0
C689093,FR0087,6.64,130000,22062021 09460500,PT. BANK ANZ INDONESIA,PT. BANK ANZ INDONESIA,CR-IB-PT. BANK ANZ INDONESIA-00,ANZBDEPO,null,OR,0,0,0
C689231,FR0087,6.64,50000,22062021 10094100,PT. BANK PERMATA  TBK,PT. BANK PERMATA  TBK,CR-IB-PT. BANK PERMATA  TBK-00,BBBADEPO,null,OR,0,0,0
C689263,FR0087,6.64,150000,22062021 10122200,PT. PAN INDONESIA BANK,PT. PAN INDONESIA BANK,CR-IB-PT. PAN INDONESIA BANK-00,PINBDEPO,null,OR,0,0,0
C689275,FR0087,6.64,200000,22062021 10125600,PT. BANK NEGARA INDONESIA (PERSE,PT. BANK NEGARA INDONESIA (PERSE,CR-IB-PT. BANK NEGARA INDONESIA (PERSERO)  TBK-00,BNINDEPO,null,OR,0,0,0
C689519,FR0087,6.64,100000,22062021 10304000,STANDCHART BANK,STANDCHART BANK,CR-IB-STANDCHART BANK-00,SCBLDEPO,null,OR,0,0,0
C689526,FR0087,6.64,100000,22062021 10311200,PT. BANK MANDIRI (PERSERO)  TBK,PT. BANK MANDIRI (PERSERO)  TBK,CR-IB-PT. BANK MANDIRI (PERSERO)  TBK-00,BMRIDEPO,null,OR,0,0,0
C689559,FR0087,6.64,2000,22062021 10324500,PT. BANK CENTRAL ASIA  TBK,PT. BANK CENTRAL ASIA  TBK,CR-IS-PT. BANK CENTRAL ASIA TBK-ARAKSA,CENADEPO,null,OR,0,0,0
C689726,FR0087,6.64,7000,22062021 10414700,PT. TRIMEGAH SEKURITAS INDONESIA,PT. BANK MANDIRI (PERSERO)  TBK,CR-SC-BANK MANDIRI SUB REGISTRY - INVESTOR-trimegah,BMRIINVT-DEPO,null,OR,0,0,0
C689741,FR0087,6.64,20000,22062021 10440500,PT BANK OCBC NISP  TBK,PT BANK OCBC NISP  TBK,CR-IB-PT BANK OCBC NISP  TBK-00,NISPDEPO,null,OR,0,0,0
C689771,FR0087,6.64,29800,22062021 10490700,PT. BANK MANDIRI (PERSERO)  TBK,PT. BANK MANDIRI (PERSERO)  TBK,CR-IB-PT. BANK MANDIRI (PERSERO)  TBK-00,BMRIDEPO,null,OR,0,0,0
C689775,FR0087,6.64,75000,22062021 10492500,PT. BANK PERMATA  TBK,PT. BANK PERMATA  TBK,CR-IB-PT. BANK PERMATA  TBK-00,BBBADEPO,null,OR,0,0,0
C689092,FR0087,6.65,5000,22062021 09453300,PT. BANK CENTRAL ASIA  TBK,PT. BANK CENTRAL ASIA  TBK,CR-IB-PT. BANK CENTRAL ASIA TBK-NOBU,CENADEPO,null,OR,0,0,0
C689125,FR0087,6.65,25000,22062021 09540700,PT. BANK RAKYAT INDONESIA (PERSE,PT. BANK RAKYAT INDONESIA (PERSE,CR-IB-PT. BANK RAKYAT INDONESIA (PERSERO)  TBK-BPD JAMBI,BRINDEPO,null,OR,0,0,0
C689244,FR0087,6.65,100000,22062021 10105100,PT. BANK MAYBANK INDONESIA  TBK,PT. BANK MAYBANK INDONESIA  TBK,CR-IB-PT. BANK MAYBANK INDONESIA  TBK-00,IBBKDEPO,null,OR,0,0,0
C689252,FR0087,6.65,5000,22062021 10113500,PT. TRIMEGAH SEKURITAS INDONESIA,PT. BANK MANDIRI (PERSERO)  TBK,CR-SC-BANK MANDIRI SUB REGISTRY - INVESTOR-Trimegah,BMRIINVT-DEPO,null,OR,0,0,0
C689619,FR0087,6.65,100000,22062021 10345500,PT BANK OCBC NISP  TBK,PT BANK OCBC NISP  TBK,CR-IB-PT BANK OCBC NISP  TBK-00,NISPDEPO,null,OR,0,0,0
C689695,FR0087,6.65,5000,22062021 10391300,PT BANK CIMB NIAGA TBK,PT BANK CIMB NIAGA TBK,CR-IB-PT BANK CIMB NIAGA TBK-00,BNIADEPO,null,OR,0,0,0
C689721,FR0087,6.65,7000,22062021 10411100,PT. TRIMEGAH SEKURITAS INDONESIA,PT. BANK MANDIRI (PERSERO)  TBK,CR-SC-BANK MANDIRI SUB REGISTRY - INVESTOR-trimegah,BMRIINVT-DEPO,null,OR,0,0,0
C689780,FR0087,6.65,75000,22062021 10495300,PT. BANK PERMATA  TBK,PT. BANK PERMATA  TBK,CR-IB-PT. BANK PERMATA  TBK-00,BBBADEPO,null,OR,0,0,0
C689765,FR0087,6.63,35300,22062021 10481700,PT. BANK PERMATA  TBK,PT. BANK PERMATA  TBK,CR-IB-PT. BANK PERMATA  TBK-00,BBBADEPO,null,OR,0,0,0
C689769,FR0087,6.63,50000,22062021 10484600,PT. BANK PERMATA  TBK,PT. BANK PERMATA  TBK,CR-IB-PT. BANK PERMATA  TBK-00,BBBADEPO,null,OR,0,0,0
C689522,FR0087,6.67,100000,22062021 10305400,STANDCHART BANK,STANDCHART BANK,CR-IB-STANDCHART BANK-00,SCBLDEPO,null,OR,0,0,0
C689536,FR0087,6.67,10000,22062021 10314800,PT. BANK ANZ INDONESIA,PT. BANK ANZ INDONESIA,CR-IB-PT. BANK ANZ INDONESIA-00,ANZBDEPO,null,OR,0,0,0
C689630,FR0087,6.67,100000,22062021 10352400,PT BANK OCBC NISP  TBK,PT BANK OCBC NISP  TBK,CR-IB-PT BANK OCBC NISP  TBK-00,NISPDEPO,null,OR,0,0,0
C689685,FR0087,6.67,40000,22062021 10381900,PT. BANK MAYBANK INDONESIA  TBK,PT. BANK MAYBANK INDONESIA  TBK,CR-IB-PT. BANK MAYBANK INDONESIA  TBK-00,IBBKDEPO,null,OR,0,0,0
C689469,FR0087,6.7,10000,22062021 10280500,PT. BANK RAKYAT INDONESIA (PERSE,PT. BANK RAKYAT INDONESIA (PERSE,CR-IB-PT. BANK RAKYAT INDONESIA (PERSERO)  TBK-BANK GANESHA,BRINDEPO,null,OR,0,0,0
C689043,FR0087,6.75,10000,22062021 09325200,PT. MANDIRI SEKURITAS,PT. BANK MANDIRI (PERSERO)  TBK,CR-SC-BANK MANDIRI SUB REGISTRY - INVESTOR-Mandiri Sekuritas,BMRIINVT-DEPO,null,OR,0,0,0
C689190,FR0087,6.75,1000000,22062021 10055900,PT BANK HSBC INDONESIA,PT BANK HSBC INDONESIA,CR-IB-PT BANK HSBC INDONESIA-00,HSBCDEPO,null,OR,0,0,0
C689015,FR0087,0,25000,22062021 09120400,BRI DANAREKSA SEKURITAS,PT BANK CIMB NIAGA TBK,CR-SC-CUSTODIAN SERVICES BANKNIAGA - INVESTOR-Danareksa Seku,BNIAINVT-DEPO,null,OR,13203,13425100866,305821089
C689663,FR0087,6.61,60000,22062021 10365200,PT. BANK CENTRAL ASIA  TBK,PT. BANK CENTRAL ASIA  TBK,CR-SC-PT. BANK CENTRAL ASIA TBK-PACIFIC SEKU,CENADEPO,null,OR,0,0,0
C689716,FR0087,6.61,250000,22062021 10404800,BRI DANAREKSA SEKURITAS,PT. BANK MANDIRI (PERSERO)  TBK,CR-IS-BANK MANDIRI SUB REGISTRY - INVESTOR-BPJS TK - JHT,BMRIINVT-DEPO,null,OR,0,0,0
C689723,FR0087,6.61,25000,22062021 10413100,PT BANK OCBC NISP  TBK,PT BANK OCBC NISP  TBK,CR-IB-PT BANK OCBC NISP  TBK-00,NISPDEPO,null,OR,0,0,0
C689745,FR0087,6.61,200000,22062021 10444900,PT. BANK RAKYAT INDONESIA (PERSE,PT. BANK RAKYAT INDONESIA (PERSE,CR-IB-PT. BANK RAKYAT INDONESIA (PERSERO)  TBK-00,BRINDEPO,null,OR,0,0,0
C689748,FR0087,6.61,20000,22062021 10452200,PT. BANK PERMATA  TBK,PT. BANK PERMATA  TBK,CR-IB-PT. BANK PERMATA  TBK-00,BBBADEPO,null,OR,0,0,0
C689776,FR0087,6.61,250000,22062021 10493400,PT. MANDIRI SEKURITAS,PT. BANK MANDIRI (PERSERO)  TBK,CR-IS-BANK MANDIRI SUB REGISTRY - INVESTOR-BPJS TK,BMRIINVT-DEPO,null,OR,0,0,0
C689818,FR0087,6.61,250000,22062021 10574100,PT. BANK RAKYAT INDONESIA (PERSE,PT. BANK RAKYAT INDONESIA (PERSE,CR-IS-KUSTODIAN PT. BRI(PERSERO) TBK - INVESTOR-BPJS TK JP,BRININVT-DEPO,null,OR,0,0,0
C689828,FR0087,6.61,100000,22062021 10593600,PT. BANK RAKYAT INDONESIA (PERSE,PT. BANK RAKYAT INDONESIA (PERSE,CR-IB-KUSTODIAN PT. BRI(PERSERO) TBK - INVESTOR-ASABRI,BRININVT-DEPO,null,OR,0,0,0
C689090,FR0087,6.62,80000,22062021 09452100,PT. BANK ANZ INDONESIA,PT. BANK ANZ INDONESIA,CR-IB-PT. BANK ANZ INDONESIA-00,ANZBDEPO,null,OR,0,0,0
C689141,FR0087,6.62,903000,22062021 09565100,PT. BANK RAKYAT INDONESIA (PERSE,PT. BANK RAKYAT INDONESIA (PERSE,CR-IB-PT. BANK RAKYAT INDONESIA (PERSERO)  TBK-BOA,BRINDEPO,null,OR,0,0,0
C689654,FR0087,6.61,20000,22062021 10362800,PT BANK CIMB NIAGA TBK,PT BANK CIMB NIAGA TBK,CR-IB-PT BANK CIMB NIAGA TBK-00,BNIADEPO,null,OR,0,0,0
